file,campaign,episode,actor,word_count,vocabulary,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,matt_cnt,marisha_cnt,travis_cnt,laura_cnt,sam_cnt,liam_cnt,ashley_cnt,taliesin_cnt,orion_cnt
C1E001_FINAL_V2_TRAVIS_treated.txt,C1,1,TRAVIS,1314,357,0.12709752158955276,0.08627044864143789,0.1296338552271291,0.16907428210348943,0.14649301411219548,0.04688267921084042,0.03600891666081585,0.2585392824545391,0,0,3,0,2,0,0,1,3
C1E002_FINAL_TRAVIS_treated.txt,C1,2,TRAVIS,2015,547,0.18453002610966057,0.08193646649260226,0.1316579634464752,0.15711488250652744,0.13708877284595303,0.0938207136640557,0.031936466492602275,0.18191470844212357,0,2,12,0,7,1,1,0,4
C1E003_FINAL_TRAVIS_treated.txt,C1,3,TRAVIS,1244,352,0.10757434075182346,0.11224985973443052,0.09830746212829622,0.1497942771647653,0.16757060033663734,0.0834019076117449,0.04885917336824387,0.23224237890405836,0,3,3,0,5,1,0,0,1
C1E004_FINAL_TRAVIS_treated.txt,C1,4,TRAVIS,2497,633,0.15762419096376765,0.13435724542673413,0.08595034442571435,0.14170360658467043,0.1301637843125013,0.09640278037918044,0.06037335331210588,0.19342469459532585,4,0,6,2,6,1,2,2,3
C1E005_FINAL_TRAVIS_treated.txt,C1,5,TRAVIS,1806,415,0.19813665696421504,0.09994509160255764,0.12663175358528214,0.16167275775950124,0.1080809810300343,0.08027843871219144,0.048703158118472235,0.17655116222774586,2,1,2,0,6,4,4,0,0
C1E006_FINAL_TRAVIS_treated.txt,C1,6,TRAVIS,1323,407,0.16280809182289702,0.11925932139411985,0.10499238071271792,0.15931999608550376,0.14627633547232596,0.088810132953068,0.02518558906177914,0.19334815249758838,0,1,8,0,3,1,5,1,0
C1E007_FINAL_TRAVIS_treated.txt,C1,7,TRAVIS,2,2,,,,,,,,,0,0,0,0,0,0,0,0,0
C1E008_FINAL_TRAVIS_treated.txt,C1,8,TRAVIS,223,106,0.14167177145402907,0.06632510998496409,0.07264576488277552,0.24372111154424458,0.13365261457927274,0.14949601826585734,0.034137105307122564,0.15835050398173411,0,0,7,0,1,0,1,0,0
C1E009_FINAL_TRAVIS_treated.txt,C1,9,TRAVIS,1147,331,0.12879868798687988,0.10837228372283723,0.10542025420254202,0.11311193111931121,0.2126445264452644,0.0845838458384584,0.0369659696596966,0.2101025010250103,1,0,4,0,2,0,1,2,0
C1E010_FINAL_TRAVIS_treated.txt,C1,10,TRAVIS,2295,618,0.10603741642013101,0.1395676932811191,0.057552542025069674,0.12726371051866542,0.20231031003642458,0.07865058057013866,0.05945927458658959,0.22915847256186195,6,5,10,0,5,0,3,4,5
C1E011_FINAL_TRAVIS_treated.txt,C1,11,TRAVIS,3364,616,0.15558699703223136,0.11832769687349022,0.09126923873283183,0.12568500241562566,0.13887086755469666,0.11626061149837812,0.057084684933397745,0.19691490095934852,3,0,1,0,1,0,3,0,2
C1E012_FINAL_TRAVIS_treated.txt,C1,12,TRAVIS,223,106,0.14167177145402907,0.06632510998496409,0.07264576488277552,0.24372111154424458,0.13365261457927274,0.14949601826585734,0.034137105307122564,0.15835050398173411,0,0,7,0,1,0,1,0,0
C1E013_FINAL_TRAVIS_treated.txt,C1,13,TRAVIS,1867,488,0.13140928725701942,0.12465982721382288,0.08503779697624192,0.14913606911447083,0.13834233261339093,0.1222948164146868,0.044757019438444935,0.20436285097192228,2,0,7,1,3,2,1,1,4
C1E014_FINAL_TRAVIS_treated.txt,C1,14,TRAVIS,137,57,0.19053614521036616,0.20900220333648095,0.13681670338894136,0.05739166928968629,0.11772112055398175,0.052460392403735186,0.10743888364284965,0.12863288217395866,1,0,0,1,2,1,0,0,0
C1E015-FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1592,438,0.16159032322030537,0.10889021085332805,0.1032189834093463,0.17347478352832307,0.12465463679027032,0.09341000727080442,0.05701632626082358,0.17774472866679886,0,0,7,1,2,2,2,2,2
C1E015_FINAL_TRAVIS_treated.txt,C1,15,TRAVIS,1369,352,0.1677905283594508,0.12213978643738731,0.1127357509360699,0.15160865344612404,0.12185376508112607,0.07595167105810567,0.06413812231313272,0.18378172236860355,0,0,0,1,1,2,1,2,2
C1E016_FINAL_TRAVIS_treated.txt,C1,16,TRAVIS,1289,346,0.09662366645814667,0.14403942718988286,0.09151774392615011,0.08487328182325392,0.20037364532436133,0.06775491571846416,0.062302399107308906,0.25251492045243207,1,0,0,0,2,1,0,0,1
C1E017_FINAL_TRAVIS_treated.txt,C1,17,TRAVIS,2484,558,0.18627642868522265,0.09357973554245658,0.08373881972734927,0.1620929015225654,0.1207901863947746,0.10390769020687772,0.04289583285919114,0.20671840506156264,0,2,8,0,3,2,1,0,3
C1E018_FINAL_TRAVIS_treated.txt,C1,18,TRAVIS,1788,480,0.10038835956917978,0.12434755592377798,0.09807373653686828,0.11677713338856666,0.18458989229494613,0.09063276719138362,0.055421499585749795,0.2297690555095278,0,1,5,2,1,1,1,4,0
C1E019_FINAL_TRAVIS_treated.txt,C1,19,TRAVIS,972,295,0.17713867235986294,0.08378432054019162,0.09685467454446152,0.24224219254257484,0.12901544113996324,0.08034606027506083,0.03481703986892408,0.1558015987289608,1,0,1,1,3,0,2,4,0
C1E022_FINAL_TRAVIS_treated.txt,C1,22,TRAVIS,2089,500,0.14912402428447527,0.16227233304423241,0.06485111303845041,0.16108123735183574,0.143145417750795,0.07290546400693843,0.04300086730268864,0.203619543220584,1,3,1,4,3,2,2,2,0
C1E023_FINAL_TRAVIS_treated.txt,C1,23,TRAVIS,2730,545,0.21526265205498152,0.13666892249247903,0.06815247865969826,0.10382675257761273,0.13646987903844954,0.09239597136049045,0.046706968226977785,0.2005163755893108,2,4,4,1,1,0,0,4,6
C1E024_FINAL_TRAVIS_treated.txt,C1,24,TRAVIS,1234,325,0.10054521086257824,0.13631572783698326,0.07724037423065412,0.09950423546863411,0.19135730179177893,0.12910697323392017,0.0778779716594449,0.18805220491600633,1,1,0,2,1,10,0,2,2
C1E025_FINAL_TRAVIS_treated.txt,C1,25,TRAVIS,831,260,0.20842970958622462,0.06388139295810848,0.11176432793626317,0.1913550501156515,0.10790927782061172,0.10745952197378571,0.046196350552557185,0.16300436905679774,1,0,0,1,0,1,0,0,2
C1E026_FINAL_TRAVIS_treated.txt,C1,26,TRAVIS,1487,397,0.15116203466237058,0.09481942768799533,0.1198011862361925,0.19903049392794445,0.0848570664855766,0.11521373202043043,0.045209903121636176,0.18990615585785392,1,3,1,0,2,1,0,2,2
C1E027_FINAL_TRAVIS_treated.txt,C1,27,TRAVIS,804,239,0.19454763986013984,0.15706949300699297,0.12135780885780886,0.14071605477855478,0.10134396853146853,0.11221590909090907,0.04667467948717948,0.1260744463869464,1,1,0,1,2,0,0,1,0
C1E028_FINAL_TRAVIS_treated.txt,C1,28,TRAVIS,2131,531,0.15884121792218067,0.132669447767916,0.10686616594712875,0.1489238775890855,0.13055405177943472,0.0846977258355814,0.05456811802544843,0.1828793951332245,1,1,2,0,1,2,0,0,1
C1E029_FINAL_TRAVIS_treated.txt,C1,29,TRAVIS,1497,397,0.1503730775087559,0.12034414496726055,0.08126998629511194,0.15029693924166285,0.13387391502969392,0.11773260240596921,0.06591289782244557,0.18019643672910002,0,4,0,0,3,2,0,2,0
C1E030_FINAL_TRAVIS_treated.txt,C1,30,TRAVIS,1237,370,0.19538961437067012,0.10299797682545521,0.08998309642047,0.1439869676029323,0.1654711544356569,0.08520104749643097,0.044825139914343524,0.172145002934041,0,0,2,0,3,0,0,4,0
C1E031-1_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1160,307,0.22857142857142862,0.08807508493119136,0.10496919444924283,0.19157021938158575,0.11356020038003108,0.08731502274428511,0.03959233028156849,0.14634651926066677,1,0,1,0,2,2,0,0,0
C1E031-2_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,485,171,0.2134263021311175,0.09153582007392068,0.05035518624341398,0.23499960680489662,0.15722561535033683,0.07426144853076096,0.05654145587040289,0.12165456499515058,1,1,2,1,0,1,0,0,0
C1E032_FINAL_TRAVIS_treated.txt,C1,32,TRAVIS,1378,351,0.15932571553738317,0.13172641647196265,0.11058885806074764,0.15549247955607476,0.10699291764018692,0.10463821553738321,0.05725211740654207,0.17398327978971964,1,1,3,1,3,1,5,4,0
C1E033-1_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,770,227,0.20417837078651685,0.09448735955056177,0.11657303370786518,0.14492626404494383,0.16611657303370786,0.08488412921348314,0.022085674157303375,0.16674859550561796,0,1,1,0,2,1,0,4,0
C1E033-2_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,617,185,0.20490792041452632,0.10827482559834907,0.06659787801978422,0.16565352953051748,0.1235503914223548,0.11951279693142819,0.05361028240730356,0.15789237567573633,0,1,2,1,2,0,0,2,0
C1E034_FINAL_TRAVIS_treated.txt,C1,34,TRAVIS,2172,435,0.1926740470141735,0.1051112306142254,0.06935301426001816,0.1587021961787849,0.14479450615338013,0.11089682966479378,0.03530698907782743,0.18316118703679662,1,3,0,2,2,3,7,3,0
C1E035-1_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1018,276,0.160956558955703,0.09905842071474427,0.12034025251444468,0.1231435908410015,0.15641985876310727,0.11551465867750912,0.04088380055638777,0.18368285897710251,0,0,0,3,2,1,1,0,0
C1E035-2_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,416,141,0.16619131694508577,0.11249943410747429,0.10747430847933359,0.08035673864819594,0.1183847163746661,0.08225813753451944,0.01733894698718819,0.3154964009235366,1,0,0,0,1,1,0,0,0
C1E036_FINAL_TRAVIS_treated.txt,C1,36,TRAVIS,1639,501,0.11611696353594177,0.1383326619923126,0.1043537034129157,0.11255999399206681,0.16327923917718623,0.07976896765956867,0.05866610228506276,0.2269223679449454,2,0,5,2,3,7,4,1,0
C1E037_FINAL_TRAVIS_treated.txt,C1,37,TRAVIS,1971,465,0.140580043037791,0.1127626393288039,0.09676249425759811,0.1116322928504074,0.16094441354965058,0.08301699750961097,0.06979133924901472,0.22450978021712328,1,0,1,0,1,2,4,0,0
C1E038_FINAL_TRAVIS_treated.txt,C1,38,TRAVIS,1463,340,0.13277230167575396,0.10559719172734132,0.07668693232249754,0.1766315410129269,0.12212115347396944,0.1158812890825731,0.0785422075105277,0.19176738319441017,1,2,0,1,0,0,4,0,0
C1E039_FINAL_TRAVIS_treated.txt,C1,39,TRAVIS,1920,437,0.16917701065421203,0.11857806808189933,0.10054127507964966,0.1532870470817965,0.13292071576206732,0.1129883180504962,0.0400988911854381,0.17240867410444094,3,0,0,0,3,2,4,2,0
C1E040_FINAL_TRAVIS_treated.txt,C1,40,TRAVIS,2002,434,0.1735771450627522,0.08720169349440025,0.11264029527594673,0.1777988191374517,0.10378684164500547,0.11824305986936934,0.0829317717159899,0.14382037379908452,1,3,1,9,0,3,6,15,0
C1E041_FINAL_TRAVIS_treated.txt,C1,41,TRAVIS,1170,349,0.1829304606761254,0.085119985987038,0.11492380451918024,0.17424242424242423,0.1289367665090208,0.12105447538973552,0.03037309511297951,0.1624189875634962,0,1,0,2,0,4,2,0,0
C1E042_FINAL_TRAVIS_treated.txt,C1,42,TRAVIS,1365,377,0.16526489271980252,0.0892441253162696,0.08225717844956323,0.19243119443520243,0.12156359050146626,0.12000061899861499,0.03609535673663929,0.1931430428424416,0,0,1,1,1,4,1,1,0
C1E043_FINAL_TRAVIS_treated.txt,C1,43,TRAVIS,1938,441,0.19327970385135615,0.11139033245532853,0.05822595572008258,0.11404570370897699,0.14104791058589022,0.06611376094539759,0.04600270520395815,0.26989392752900976,0,0,7,2,4,3,2,0,0
C1E044_FINAL_TRAVIS_treated.txt,C1,44,TRAVIS,1884,436,0.17531073160873079,0.07960918552950687,0.11839379547291835,0.14392178658043653,0.11292441390460792,0.1108086600646726,0.0465907942603072,0.21244063257881976,0,0,0,1,7,7,1,0,0
C1E045_FINAL_TRAVIS_treated.txt,C1,45,TRAVIS,2101,481,0.10594054322339935,0.11251262215680566,0.12251906872728723,0.14513340977939035,0.13231443290147016,0.09579147341217543,0.0415033630560167,0.24428508674345503,0,3,0,0,2,3,0,4,0
C1E046_FINAL_TRAVIS_treated.txt,C1,46,TRAVIS,1327,379,0.2266346888321246,0.09734622302896896,0.07788026381713496,0.17567001503067736,0.1289517129222758,0.0671534525383775,0.061937889627189914,0.16442575420325087,0,1,1,0,4,3,0,1,0
C1E047_FINAL_TRAVIS_treated.txt,C1,47,TRAVIS,3201,596,0.13211111198744394,0.14797580269892974,0.07095140822298113,0.1383852166163213,0.163229251287552,0.07181503419012393,0.06711044159285755,0.20842173340379053,0,1,3,0,3,1,4,0,0
C1E048_FINAL_TRAVIS_treated.txt,C1,48,TRAVIS,1993,457,0.12143673469387754,0.12171755102040817,0.07946448979591834,0.12676571428571426,0.18410448979591842,0.06303346938775509,0.06363428571428571,0.2398432653061225,0,0,1,2,5,0,13,1,0
C1E049_FINAL_TRAVIS_treated.txt,C1,49,TRAVIS,2867,601,0.2092852130706063,0.10341178478636048,0.10235354359081343,0.1401847180868213,0.16557112784236377,0.08731058810142425,0.03485368582753323,0.15702933869407726,3,0,0,0,2,2,8,1,0
C1E050_FINAL_TRAVIS_treated.txt,C1,50,TRAVIS,3024,551,0.08308301879335216,0.17122996660277057,0.08011382724344406,0.1454212200857656,0.13541193209888738,0.08566685769618398,0.0414599924905638,0.25761318498903235,1,0,2,0,1,1,6,6,0
C1E051_FINAL_TRAVIS_treated.txt,C1,51,TRAVIS,2586,563,0.15492744782134907,0.13235102428138676,0.0533752535285438,0.15197113554717848,0.12147992888165882,0.09593155120364143,0.07546156533345848,0.21450209340278323,0,3,3,0,1,1,0,0,0
C1E052_FINAL_TRAVIS_treated.txt,C1,52,TRAVIS,1759,443,0.21628253579602913,0.09824346622664608,0.07382232394741044,0.17900143716399639,0.1326555596955341,0.09543301218927981,0.06196838239207963,0.14259328258902434,1,0,0,0,3,0,0,2,0
C1E053_FINAL_TRAVIS_treated.txt,C1,53,TRAVIS,2518,559,0.14937687540695477,0.1781038981144618,0.09589334256143595,0.1545039363625187,0.1175717947900683,0.07677386747048297,0.05393431351567941,0.17384197177839805,0,1,0,2,1,4,4,1,0
C1E054_FINAL_TRAVIS_treated.txt,C1,54,TRAVIS,3393,636,0.14157238669466835,0.1250677460876634,0.07363576315967751,0.09885847842287106,0.18014108122755906,0.055771966668924866,0.05440010839374027,0.2705524693448954,0,0,2,0,1,0,2,0,0
C1E055_FINAL_TRAVIS_treated.txt,C1,55,TRAVIS,1714,449,0.17588281454355217,0.1047083442322783,0.06880721946115616,0.1812777923097044,0.15933167669369608,0.08156552445723253,0.061980120324352586,0.16644650797802768,0,1,0,0,2,1,5,2,0
C1E056_FINAL_TRAVIS_treated.txt,C1,56,TRAVIS,1732,434,0.11265304840217075,0.10241971585420447,0.09484877757620026,0.125792239002898,0.15448169702110284,0.12817975480840968,0.06959922719883137,0.2120255401361826,0,2,2,0,3,1,4,3,0
C1E057_FINAL_TRAVIS_treated.txt,C1,57,TRAVIS,1455,408,0.12532703667747194,0.13822750234479125,0.08851792736906192,0.16525430701133723,0.13973310516183174,0.07296003159297715,0.043646027018577324,0.2263340628239514,2,0,0,0,1,2,0,2,0
C1E058-5_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,3529,765,0.11993187616630466,0.12695714651613782,0.06896207618027536,0.1760209427566868,0.1741714871153481,0.09931510266807264,0.05014153657830749,0.18449983201886708,6,0,2,0,1,1,0,0,0
C1E058_FINAL_TRAVIS_treated.txt,C1,58,TRAVIS,2014,480,0.17357693685540285,0.1120349944378453,0.15488558302065855,0.11666069599210617,0.1736586408230732,0.059706745605269285,0.048519586955018824,0.16095681631062592,1,4,0,1,2,6,8,2,0
C1E059_FINAL_TRAVIS_treated.txt,C1,59,TRAVIS,1863,468,0.13083364446103796,0.12408280822596253,0.10408174150240393,0.12415138331187188,0.17709896908787512,0.09817666466021045,0.05441814039605922,0.18715664835457888,1,2,0,1,1,2,1,1,0
C1E060_FINAL_TRAVIS_treated.txt,C1,60,TRAVIS,1178,316,0.16403510529585028,0.0897669665577975,0.11040535395836255,0.15344540845973514,0.14557076161660693,0.12737692107319615,0.03499509086901637,0.17440439216943512,0,0,2,0,3,1,0,1,0
C1E061_FINAL_TRAVIS_treated.txt,C1,61,TRAVIS,1895,454,0.16082661331903392,0.10560218890286745,0.10214421735035509,0.1545018939784547,0.1354796130921691,0.10017805459882718,0.03969448855707027,0.20157293020122233,0,1,0,1,5,1,1,0,0
C1E062_FINAL_TRAVIS_treated.txt,C1,62,TRAVIS,1264,311,0.20046953784314944,0.11964322238130388,0.10918533405661136,0.17619229708939899,0.11101724306586871,0.10775359934549271,0.06308525491102793,0.11265351130714713,1,1,0,0,1,2,2,2,0
C1E063_FINAL_TRAVIS_treated.txt,C1,63,TRAVIS,2460,551,0.1726786045424127,0.11126653820415867,0.10269206891825432,0.14849916553119785,0.10530835033177191,0.12023607001475438,0.05863856616491039,0.18068063629253983,0,3,2,4,0,2,0,3,0
C1E064_FINAL_TRAVIS_treated.txt,C1,64,TRAVIS,1864,439,0.14184696496896812,0.1274830656823198,0.07430342699389049,0.2284455022867383,0.10411059372167521,0.0807104456545053,0.042870289007742375,0.20022971168416032,0,0,1,0,2,0,3,3,1
C1E065-5_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,5012,876,0.14139802356677253,0.12565550309209425,0.06675162961724888,0.16084113321076385,0.14798700484706667,0.10210701153267593,0.0603167307370884,0.19494296339628941,3,0,2,0,0,1,0,0,0
C1E065_FINAL_TRAVIS_treated.txt,C1,65,TRAVIS,1731,463,0.1232907135378661,0.1438878136996732,0.0621022240553317,0.15194009962245003,0.18055141343316725,0.09948919699229036,0.05498270884228562,0.1837558298169358,0,2,1,0,0,1,0,0,0
C1E066_FINAL_TRAVIS_treated.txt,C1,66,TRAVIS,2164,579,0.16186590564039421,0.10869667294478562,0.09194922549577139,0.11881296596772595,0.13164745840528824,0.0823233561675997,0.060222986262919276,0.24448142911551565,3,4,2,1,2,2,0,3,0
C1E067_FINAL_TRAVIS_treated.txt,C1,67,TRAVIS,2000,509,0.14261275560304099,0.19484192908887665,0.0833492876155656,0.12309089000191452,0.14222367697827956,0.08816027568999701,0.04955502992199899,0.17616615510032668,1,3,0,0,2,3,0,0,0
C1E068_FINAL_TRAVIS_treated.txt,C1,68,TRAVIS,2249,479,0.27060788804605906,0.08932886470130909,0.07711016788888655,0.16887646823979327,0.13128532705763696,0.07827635477296128,0.056512786030972255,0.12800214326238155,2,0,1,0,5,2,1,1,0
C1E069_FINAL_TRAVIS_treated.txt,C1,69,TRAVIS,1391,361,0.156852998903928,0.12235222145752087,0.06799469807040351,0.15569320180469526,0.17338329382376183,0.08865438046442864,0.047500700976268774,0.18756850449899318,0,1,0,1,1,2,16,3,0
C1E070_FINAL_TRAVIS_treated.txt,C1,70,TRAVIS,2478,534,0.1282817511664468,0.14893007219957938,0.06894153646437014,0.18052423722598512,0.12429454730905887,0.07819302955841508,0.043176444307697494,0.22765838176844708,1,3,0,1,2,3,0,2,0
C1E071_FINAL_TRAVIS_treated.txt,C1,71,TRAVIS,1552,380,0.24055766793409375,0.14225226493921045,0.05625498756043749,0.20513542693517342,0.11362718865887436,0.06606581232690231,0.03976904661315307,0.13633760503215506,0,0,1,0,1,2,3,0,0
C1E072_FINAL_TRAVIS_treated.txt,C1,72,TRAVIS,1967,498,0.12989132490664534,0.1048166141574843,0.09313849994866168,0.13108561608672392,0.1713942944224981,0.10440590768831705,0.04265402843601896,0.22261371435365065,1,3,0,2,3,1,1,2,0
C1E073_FINAL_TRAVIS_treated.txt,C1,73,TRAVIS,1812,474,0.05877219528330436,0.1449915898966156,0.04837744825499152,0.11371585814724368,0.19372092532250462,0.08106072868795348,0.08815477405324758,0.27120648035413925,0,0,0,0,0,0,1,2,0
C1E074_FINAL_TRAVIS_treated.txt,C1,74,TRAVIS,1874,494,0.1104437100240013,0.1387112177835861,0.09977506628633183,0.15896153507834979,0.1414192186380829,0.0653375890624411,0.06401814549064452,0.22133351763656245,1,4,3,1,1,1,7,2,0
C1E075_FINAL_TRAVIS_treated.txt,C1,75,TRAVIS,2040,516,0.10118337123073848,0.1429497323777066,0.08813442146595445,0.17938525187821702,0.12994399105585233,0.10187470631761449,0.05294114469967433,0.20358738097424234,1,1,0,0,0,4,4,2,0
C1E076_FINAL_TRAVIS_treated.txt,C1,76,TRAVIS,2058,502,0.23040599389277736,0.08417893532849934,0.09357062656746801,0.17399813215526194,0.15083370935076656,0.08311909084231404,0.039188012214445365,0.14470549964846743,1,1,1,1,1,0,9,0,0
C1E077_FINAL_TRAVIS_treated.txt,C1,77,TRAVIS,1886,449,0.19776220352739593,0.08770822329008902,0.07856121410443051,0.1748624727844269,0.10935829221473574,0.10294250267324564,0.04625037038945645,0.20255472101621982,3,1,0,1,2,1,4,2,0
C1E079_FINAL_TRAVIS_treated.txt,C1,79,TRAVIS,2227,508,0.22138953032646227,0.09821939283520113,0.10596254475351141,0.16531258606444502,0.14024002711692055,0.07678537381098657,0.05368302862106222,0.13840751647141072,0,1,2,0,0,0,0,0,0
C1E080_FINAL_TRAVIS_treated.txt,C1,80,TRAVIS,2075,490,0.17549388496671922,0.10003308454503143,0.09780127964291123,0.14868418839125,0.14325607998609324,0.08212256982801644,0.050563278398035115,0.2020456342419433,2,0,1,2,0,1,9,0,0
C1E081_FINAL_TRAVIS_treated.txt,C1,81,TRAVIS,2327,529,0.11399893238122745,0.10355464545430679,0.11071294181477691,0.13636642076431002,0.16019094624276958,0.09812466636913358,0.06034671357188487,0.2167047334015909,2,3,0,2,2,0,1,2,0
C1E082_FINAL_TRAVIS_treated.txt,C1,82,TRAVIS,2697,546,0.15016943877727448,0.0892017358829835,0.0695477022027041,0.1603616999204675,0.17065769909056328,0.12470607559044226,0.03262128704312044,0.20273436149244442,3,2,0,4,1,2,3,1,0
C1E083_FINAL_TRAVIS_treated.txt,C1,83,TRAVIS,1950,440,0.19417386192029695,0.11711644206716082,0.08889068209851639,0.13600470333268005,0.1317048428187718,0.12194081639710884,0.05742561702421987,0.15274303434124525,1,1,3,0,4,2,1,1,0
C1E084_FINAL_TRAVIS_treated.txt,C1,84,TRAVIS,2349,525,0.11756854273869097,0.1304163266846209,0.06808287858278189,0.08960904816032375,0.17278948783375234,0.061701435235188964,0.06172030129090988,0.29811197947373136,2,0,1,1,4,2,2,4,0
C1E085_FINAL_TRAVIS_treated.txt,C1,85,TRAVIS,4575,801,0.19484183549118517,0.11968753615909757,0.08012240546934817,0.11279915113825764,0.15031106056017982,0.0766535939988823,0.045840503605446704,0.21974391357760256,2,1,0,3,3,2,2,5,0
C1E086_FINAL_TRAVIS_treated.txt,C1,86,TRAVIS,2483,560,0.13950096460033004,0.16078609116054207,0.07724937823954632,0.10397926690374916,0.1694616832856844,0.06932338516607396,0.028967064128489414,0.2507321665155847,1,0,7,1,8,3,1,1,0
C1E087_FINAL_TRAVIS_treated.txt,C1,87,TRAVIS,1756,461,0.19954885309456777,0.11827318041260905,0.11100983061799051,0.15105344533161025,0.14171897355425303,0.10305418378178799,0.030247611575206536,0.14509392163197488,1,2,0,0,1,5,1,0,0
C1E088_FINAL_TRAVIS_treated.txt,C1,88,TRAVIS,3579,698,0.2050402563902134,0.10227468146642693,0.08853279137028063,0.14073008676620025,0.14516688814195264,0.08671617290705858,0.04529664660361135,0.18624247635425623,2,4,4,0,1,5,1,1,0
C1E089_FINAL_TRAVIS_treated.txt,C1,89,TRAVIS,1631,409,0.11799402869140957,0.13676359929121049,0.08561303007500545,0.10026215501128723,0.1938612034856907,0.0727116052139719,0.0448090880403913,0.2479852901910333,0,2,1,1,1,1,4,1,0
C1E090_FINAL_TRAVIS_treated.txt,C1,90,TRAVIS,2256,500,0.08408352388975811,0.1398844626308822,0.08051510410398363,0.10832831869057648,0.17286677097123598,0.07892646527861356,0.08121314237573715,0.2541822120592128,1,2,2,0,0,1,0,3,0
C1E091_FINAL_TRAVIS_treated.txt,C1,91,TRAVIS,2231,553,0.12558009719364302,0.11998161201348456,0.06344402609342849,0.16595705091721027,0.13243728383170617,0.1390317849481196,0.03665557550019702,0.21691256950221097,3,1,1,1,0,0,1,1,0
C1E092_FINAL_TRAVIS_treated.txt,C1,92,TRAVIS,2004,483,0.13357451708928145,0.12268322360558849,0.09301327597071031,0.11633856984551204,0.1396964561197662,0.09490363513895228,0.04432566325532887,0.25546465897486037,0,3,0,2,0,3,1,3,0
C1E093_FINAL_TRAVIS_treated.txt,C1,93,TRAVIS,1681,440,0.23091441969519338,0.07307151230949589,0.09016998827667054,0.22537514654161794,0.10856975381008203,0.09470105509964831,0.030592028135990622,0.1466060961313013,4,1,2,2,2,0,2,1,0
C1E094.5_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,1573,424,0.13183234707097588,0.14798312265835634,0.07616688259392834,0.15026786652193702,0.13670821807486255,0.10216569207605308,0.050395672117371046,0.20448019888651567,1,0,0,0,0,0,0,1,0
C1E094_FINAL_TRAVIS_treated.txt,C1,94,TRAVIS,1749,418,0.1045347848273516,0.15844871576798775,0.09115836026535125,0.11822418778703861,0.1763020921925498,0.0670522197652662,0.06204456540227929,0.22223507399217554,0,0,2,0,1,0,3,1,0
C1E095_FINAL_TRAVIS_treated.txt,C1,95,TRAVIS,2578,537,0.10446899572011548,0.14838260177167312,0.07612222553996217,0.11658704090773364,0.1858813576191899,0.08330845028366676,0.050253807106599,0.23499552105106,3,0,6,3,1,1,5,1,0
C1E096_FINAL_TRAVIS_treated.txt,C1,96,TRAVIS,2123,506,0.13431658967075402,0.1169495466170658,0.07904632896293075,0.12084146255168164,0.14157981460327732,0.09100512519838663,0.05983441666750907,0.2564267157283947,0,0,0,0,0,0,9,6,0
C1E097_FINAL_TRAVIS_treated.txt,C1,97,TRAVIS,969,315,0.15780826063927533,0.11828863594599562,0.087470679162478,0.16442369015576533,0.1310006377619959,0.13744311487282596,0.043248910940320615,0.16031607052134342,0,2,0,0,1,0,1,0,0
C1E098-5_FINAL_TRAVIS_treated.txt,C1,Others,TRAVIS,4302,749,0.21835501189465162,0.10922468723770927,0.08895163172767956,0.16025001117451615,0.10047131625867267,0.09358284786268754,0.058673659430546664,0.17049083441353652,4,3,2,5,1,0,0,5,0
C1E098_FINAL_TRAVIS_treated.txt,C1,98,TRAVIS,1657,434,0.13971288775493726,0.12889369741792758,0.09495858026385906,0.15045941188819095,0.16471813586965298,0.10495422029163369,0.02145267815330954,0.194850388360489,2,3,3,0,1,0,0,1,0
C1E099_FINAL_TRAVIS_treated.txt,C1,99,TRAVIS,814,244,0.2047332973800057,0.05829455808761742,0.13646796182258286,0.17845810392183917,0.06575696386690578,0.13250473455156583,0.07728293178483188,0.14650144858465128,0,1,0,0,1,0,3,1,0
C1E100_FINAL_TRAVIS_treated.txt,C1,100,TRAVIS,2163,515,0.17550745644750632,0.11370607427674904,0.08675754466539634,0.12109466186761339,0.12330960950690273,0.10137728484335219,0.06743646954718437,0.21081089884529564,1,0,0,3,4,1,8,2,0
C1E101_FINAL_TRAVIS_treated.txt,C1,101,TRAVIS,1706,432,0.1403448086099952,0.14297843570412183,0.08678390893153355,0.10551803838020139,0.18226271806039263,0.091044881722628,0.057145777155839975,0.19392143143528742,1,0,0,0,0,0,3,3,0
C1E102_FINAL_TRAVIS_treated.txt,C1,102,TRAVIS,2061,476,0.17829404719275938,0.10157803104201911,0.08159951597169915,0.15112301974390951,0.124773111733982,0.09410152246656871,0.0694494178077963,0.19908133404126588,4,0,0,2,1,0,2,1,0
